source_file,bulletin_year,bulletin_month,table_type,preference_category,all_chargeability_areas_except_those_listed,china_mainland_born,el_salvador_guatemala_honduras,india,mexico,philippines,vietnam
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,final_action,Certain Religious Workers,C,C,01JUL16,C,01JUL16,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,final_action,5th Non-Regional Center (C5 and T5),C,15OCT14,C,15OCT14,C,C,15OCT14
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,final_action,5th Regional Center (I5 and R5),C,15OCT14,C,15OCT14,C,C,15OCT14
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,dates_for_filing,1st,01SEP18,01OCT17,01SEP18,01OCT17,01SEP18,01SEP18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,dates_for_filing,2nd,C,01FEB17,C,01JUN09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,dates_for_filing,3rd,C,01JUN16,C,01APR10,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,dates_for_filing,Other Workers,C,01JUN08,C,01APR10,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,dates_for_filing,4th,C,C,01SEP16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,dates_for_filing,Certain Religious Workers,C,C,01SEP16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,dates_for_filing,5th Non-Regional Center (C5 and T5),C,15NOV14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-august-2019.html,2019,August,dates_for_filing,5th Regional Center (I5 and R5),C,15NOV14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,final_action,1st,15JUL18,15MAY17,15JUL18,01JAN15,15JUL18,15JUL18,15JUL18
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,final_action,2nd,C,22JUN15,C,15MAY09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,final_action,3rd,C,01NOV15,C,01JAN09,C,01MAR18,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,final_action,Other Workers,C,01MAR08,C,01JAN09,C,01MAR18,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,final_action,4th,C,C,01JUL16,C,22JUL17,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,final_action,Certain Religious Workers,U,U,U,U,U,U,U
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,final_action,5th Non-Regional Center (C5 and T5),C,15NOV14,C,01JAN18,C,C,01DEC16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,final_action,5th Regional Center (I5 and R5),U,U,U,U,U,U,U
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,dates_for_filing,1st,C,01SEP17,C,15MAR17,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,dates_for_filing,2nd,C,01AUG16,C,01JUL09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,dates_for_filing,3rd,C,01MAR17,C,01FEB10,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,dates_for_filing,Other Workers,C,01AUG08,C,01FEB10,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,dates_for_filing,4th,C,C,15AUG16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,dates_for_filing,Certain Religious Workers,C,C,15AUG16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,dates_for_filing,5th Non-Regional Center (C5 and T5),C,15MAY15,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-december-2019.html,2019,December,dates_for_filing,5th Regional Center (I5 and R5),C,15MAY15,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,final_action,1st,01DEC17,08FEB17,01DEC17,08FEB17,01DEC17,01DEC17,01DEC17
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,final_action,2nd,C,01OCT15,C,06APR09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,final_action,3rd,C,01JUL15,C,22APR09,C,01AUG17,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,final_action,Other Workers,C,01AUG07,C,22APR09,C,01AUG17,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,final_action,4th,C,C,01MAR16,C,01SEP17,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,final_action,Certain Religious Workers,U,U,U,U,U,U,U
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,final_action,5th Non-Regional Center (C5 and T5),C,01SEP14,C,C,C,C,15JUN16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,final_action,5th Regional Center (I5 and R5),U,U,U,U,U,U,U
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,dates_for_filing,1st,01JUN18,01OCT17,01JUN18,01OCT17,01JUN18,01JUN18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,dates_for_filing,2nd,C,01NOV15,C,22MAY09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,dates_for_filing,3rd,C,01JAN16,C,01APR10,C,01OCT17,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,dates_for_filing,Other Workers,C,01JUN08,C,01APR10,C,01OCT17,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,dates_for_filing,4th,C,C,01MAY16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,dates_for_filing,Certain Religious Workers,C,C,01MAY16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-february-2019.html,2019,February,dates_for_filing,5th Regional Center (I5 and R5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,final_action,1st,01OCT17,15DEC16,01OCT17,15DEC16,01OCT17,01OCT17,01OCT17
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,final_action,2nd,C,01AUG15,C,01APR09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,final_action,3rd,C,08JUN15,C,01MAR09,C,22JUN17,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,final_action,Other Workers,C,01JUL07,C,01MAR09,C,22JUN17,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,final_action,4th,C,C,22FEB16,C,15APR17,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,final_action,Certain Religious Workers,U,U,U,U,U,U,U
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,final_action,5th Non-Regional Center (C5 and T5),C,01SEP14,C,C,C,C,01JUN16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,final_action,5th Regional Center (I5 and R5),U,U,U,U,U,U,U
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,dates_for_filing,1st,01JUN18,01OCT17,01JUN18,01OCT17,01JUN18,01JUN18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,dates_for_filing,2nd,C,08SEP15,C,22MAY09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,dates_for_filing,3rd,C,01JAN16,C,01APR10,C,01AUG17,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,dates_for_filing,Other Workers,C,01JUN08,C,01APR10,C,01AUG17,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,dates_for_filing,4th,C,C,01MAY16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,dates_for_filing,Certain Religious Workers,C,C,01MAY16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-january-2019.html,2019,January,dates_for_filing,5th Regional Center (I5 and R5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,final_action,1st,22APR18,08MAY17,22APR18,01JAN15,22APR18,22APR18,22APR18
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,final_action,2nd,C,01NOV16,C,24APR09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,final_action,3rd,C,01JAN16,C,01JUL09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,final_action,Other Workers,C,22NOV07,C,01JUL09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,final_action,4th,C,C,01JUL16,C,01JUL16,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,final_action,Certain Religious Workers,C,C,01JUL16,C,01JUL16,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,final_action,5th Non-Regional Center (C5 and T5),C,01OCT14,C,01MAY17,C,C,01OCT16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,final_action,5th Regional Center (I5 and R5),C,01OCT14,C,01MAY17,C,C,01OCT16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,dates_for_filing,1st,01SEP18,01OCT17,01SEP18,01OCT17,01SEP18,01SEP18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,dates_for_filing,2nd,C,01FEB17,C,01JUN09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,dates_for_filing,3rd,C,01JUN16,C,01APR10,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,dates_for_filing,Other Workers,C,01JUN08,C,01APR10,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,dates_for_filing,4th,C,C,01SEP16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,dates_for_filing,Certain Religious Workers,C,C,01SEP16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01NOV14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-july-2019.html,2019,July,dates_for_filing,5th Regional Center (I5 and R5),C,01NOV14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,final_action,1st,22APR18,22FEB17,22APR18,01JAN15,22APR18,22APR18,22APR18
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,final_action,2nd,C,01AUG16,C,19APR09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,final_action,3rd,C,15SEP15,C,01JUL09,C,01NOV18,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,final_action,Other Workers,C,01SEP07,C,01JUL09,C,01NOV18,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,final_action,4th,C,C,22MAR16,C,01OCT18,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,final_action,Certain Religious Workers,C,C,22MAR16,C,01OCT18,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,final_action,5th Non-Regional Center (C5 and T5),C,01OCT14,C,C,C,C,01OCT16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,final_action,5th Regional Center (I5 and R5),C,01OCT14,C,C,C,C,01OCT16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,dates_for_filing,1st,01SEP18,01OCT17,01SEP18,01OCT17,01SEP18,01SEP18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,dates_for_filing,2nd,C,01NOV16,C,01JUN09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,dates_for_filing,3rd,C,01JAN16,C,01APR10,C,01JAN19,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,dates_for_filing,Other Workers,C,01JUN08,C,01APR10,C,01JAN19,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,dates_for_filing,4th,C,C,01SEP16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,dates_for_filing,Certain Religious Workers,C,C,01SEP16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01NOV14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-june-2019.html,2019,June,dates_for_filing,5th Regional Center (I5 and R5),C,01NOV14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,final_action,1st,01JAN18,22FEB17,01JAN18,22FEB17,01JAN18,01JAN18,01JAN18
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,final_action,2nd,C,01JAN16,C,09APR09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,final_action,3rd,C,08JUL15,C,22MAY09,C,01DEC17,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,final_action,Other Workers,C,15AUG07,C,22MAY09,C,01DEC17,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,final_action,4th,C,C,01MAR16,C,01JAN18,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,final_action,Certain Religious Workers,U,U,U,U,U,U,U
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,final_action,5th Non-Regional Center (C5 and T5),C,08SEP14,C,C,C,C,15JUL16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,final_action,5th Regional Center (I5 and R5),U,U,U,U,U,U,U
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,dates_for_filing,1st,01JUN18,01OCT17,01JUN18,01OCT17,01JUN18,01JUN18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,dates_for_filing,2nd,C,01MAY16,C,22MAY09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,dates_for_filing,3rd,C,01JAN16,C,01APR10,C,01MAR18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,dates_for_filing,Other Workers,C,01JUN08,C,01APR10,C,01MAR18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,dates_for_filing,4th,C,C,01MAY16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,dates_for_filing,Certain Religious Workers,C,C,01MAY16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-march-2019.html,2019,March,dates_for_filing,5th Regional Center (I5 and R5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,final_action,1st,01MAR18,22FEB17,01MAR18,22FEB17,01MAR18,01MAR18,01MAR18
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,final_action,2nd,C,15MAY16,C,16APR09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,final_action,3rd,C,22AUG15,C,01JUL09,C,01JUN18,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,final_action,Other Workers,C,01SEP07,C,01JUL09,C,01JUN18,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,final_action,4th,C,C,08MAR16,C,01AUG18,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,final_action,Certain Religious Workers,C,C,08MAR16,C,01AUG18,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,final_action,5th Non-Regional Center (C5 and T5),C,22SEP14,C,C,C,C,22SEP16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,final_action,5th Regional Center (I5 and R5),C,22SEP14,C,C,C,C,22SEP16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,dates_for_filing,1st,01SEP18,01OCT17,01SEP18,01OCT17,01SEP18,01SEP18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,dates_for_filing,2nd,C,01SEP16,C,01JUN09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,dates_for_filing,3rd,C,01JAN16,C,01APR10,C,01OCT18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,dates_for_filing,Other Workers,C,01JUN08,C,01APR10,C,01OCT18,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,dates_for_filing,4th,C,C,01JUL16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,dates_for_filing,Certain Religious Workers,C,C,01JUL16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,dates_for_filing,5th Non-Regional Center (C5 and T5),C,15OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-may-2019.html,2019,May,dates_for_filing,5th Regional Center (I5 and R5),C,15OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,final_action,1st,01JUN18,01FEB17,01JUN18,01JAN15,01JUN18,01JUN18,01JUN18
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,final_action,2nd,C,15MAR15,C,13MAY09,C,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,final_action,3rd,C,01NOV15,C,01JAN09,C,01FEB18,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,final_action,Other Workers,C,01FEB08,C,01JAN09,C,01FEB18,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,final_action,4th,C,C,01JUL16,C,22JUL17,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,final_action,Certain Religious Workers,C,C,01JUL16,C,22JUL17,C,C
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,final_action,5th Non-Regional Center (C5 and T5),C,01NOV14,C,08DEC17,C,C,15NOV16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,final_action,5th Regional Center (I5 and R5),C,01NOV14,C,08DEC17,C,C,15NOV16
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,dates_for_filing,1st,01JUL19,01SEP17,01JUL19,15MAR17,01JUL19,01JUL19,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,dates_for_filing,2nd,C,01AUG16,C,01JUL09,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,dates_for_filing,3rd,C,01MAR17,C,01FEB10,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,dates_for_filing,Other Workers,C,01AUG08,C,01FEB10,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,dates_for_filing,4th,C,C,15AUG16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,dates_for_filing,Certain Religious Workers,C,C,15AUG16,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01JAN15,C,C,C,C,
data/raw/visa_bulletins/html/2019/visa-bulletin-for-november-2019.html,2019,November,dates_for_filing,5th Regional Center (I5 and R5),C,01JAN15,C,C,C,C,
